Ticker,Amount,Volume,Profit,Consumed
NUT,9096.399999999992,2991353.3238451434,2211152.744976745,6819.291666666654
NV1,6.266666666666667,1186625.3322593858,272798.5716026168,4.666666666666665
NV2,1.0333333333333334,206000.90538548457,9649.771286513595,0.5333333333333333
N,20618.466666666674,2341275.715320137,1824325.9637254192,18014.666666666657
OFF,10113.333333333336,1025218.6330585249,200591.8313436118,0
OLF,68.39999999999999,59766.75770949719,-33324.62060594861,0
OS,20.36666666666667,1084659.9149747354,412275.5750501817,18.133333333333326
OVE,28279.666666666675,3836654.874773538,715962.4596412845,24950.531319866863
O,57140.666666666686,4571413.215715953,3234281.9445575457,41598.26616666667
PBU,93.69999999999999,1494779.4513815576,-27571.569860830237,0
PCB,1608.1666666666667,3892271.5284574446,651240.3522478684,1630.3666666666659
PDA,125.86666666666665,331038.89315522887,69634.91757550505,82.99442165913335
PE,839093.3333333333,9783648.072470266,3202333.7002025107,966536.6583333338
PFE,283.33333333333337,236875.41446926998,103310.4477877489,0
PG,545233.3333333336,27131586.990198728,9774743.01037629,413366.21222222236
PIB,38.06666666666666,26291.77217368577,1135.1938636658672,58.79999999999999
PK,48.33333333333333,47694.003527336856,-22295.745501478887,0.0
POW,342.3333333333334,3139465.5901033967,563223.2546031119,218.0666666666666
PPA,755.666666666666,249024.53950858157,118895.31500759408,612.2000000000003
PSH,34.63333333333333,209864.69158297114,5491.896235291915,0
PSL,637.6000000000005,2985392.5613963963,1216026.6628168316,430.79999999999995
PSM,966.6666666666674,2722078.23853211,1254403.460001377,842.6999999999998
PSS,1286.666666666666,941919.2394594356,-34843.630390326754,930.3666666666666
PT,6841.833333333335,3798830.372418472,1078677.5613760157,5427.349219017091
PWO,7383.333333333334,2342988.1258955686,109899.23507408658,7624.745972105174
QCR,2.966666666666667,2743496.192434005,607332.3323895116,0
RAD,78.2,878226.4951789709,-6722.752758157681,54.26666666666666
RAG,5.8,3314134.7200358743,400628.32038359944,4.300000000000001
RAM,273.2,593102.826145045,108253.14960272882,232.66666666666666
RAT,263458.33333333285,42234142.76847102,13227886.260565626,253886.67134867844
RBH,994.333333333334,13681515.96849634,1603058.2221529013,826.957985754986
RCO,2290.8666666666636,2665029.823555987,804305.9205121734,2579.5914999999995
RCS,6.666666666666668,1397142.8571428575,255375.9317018477,8.5
RCT,1.3333333333333337,1275525.3622716055,385015.9512764019,0
RDE,226.93333333333334,6160687.536236981,506227.60398745857,77.8020997150997
RDL,0.8333333333333333,597183.908045977,-106969.04997361274,0
REA,1700.9999999999995,945839.3973268808,-64760.74391856682,1443.3666666666668
RED,17.633333333333333,1058000.0,74063.44274188021,0
REP,2265.8666666666663,1640679.1314128535,371316.25133676163,2170.9397186708866
RGO,325.1666666666667,504057.4155774279,-354928.04780289653,306.40000000000003
RG,2850.3333333333358,3043812.9600385134,986984.4638465716,2064.1666666666674
RHP,11.066666666666666,32589.427306105757,-22049.967944022028,0
ROM,176.33333333333334,710430.0887010954,48467.71885305999,154.06666666666666
RSE,650.1333333333332,12675339.225887133,194048.24005194526,633.9384501424503
RSH,32.333333333333336,813278.1548781114,74496.22796328625,0
RSI,104.53333333333335,95561.33579915647,24345.208844480923,52.70000000000001
